candidate_id,skill,system_extracted,system_skill_value,evidence_count,cv_text,human_skill_present,reviewer_notes
Candidate_002,Active Learning,1,1.0,3,"******************
WEB FRONTEND DEVELOPER
5 years of experience in frontend development
EXPERIENCE SUMMARY
Programming languages: JavaScript, TypeScript, PHP
Web: HTML, CSS, SASS, JavaScript, TypeScript, Pug/Jade, Haml, NodeJS, Gulp, Webpack
Frameworks: React, React Native, Angular
Libraries: jQuery, Redux, RxJS, Chart.js, Anime.js, TinyMCE, Material UI, Bootstrap, Tilwind and more..
Environments – IDE/tools: PhpStorm, VS Code, GitHub, Adobe Photoshop, Figma.
Databases: MySQL
System: Windows, Linux, MacOS
EXPERIENCE
2021-present:  Frontend developer (remote, part-time)
-- WPG (Nitzana, Israel)
Support and development of game sites for cryptocurrencies casino.
Development of a constructor and panel of social polls ""Lemur"". Improvement of functionality for entering other markets.
[PHONE_REMOVED]:  Frontend developer
-- WPG (Kharkiv , Ukraine)
Support and development of the functionality of a large network of auto parts stores.
Support and development of game sites for cryptocurrencies casino. Development of new games with CSS and JavaScript animations. For one of the games, I developed an additional server part on NodeJS using WebSocket.
Development of a constructor and panel of social polls ""Lemur"". Direct participation in the creation of a product, concept, implementation in terms of interaction of online panels (web, iOS, Android), constructors, offline applications for taking surveys without the Internet. Development of a online panel application for surveys of respondents for iOS / Android using React Native.
Sometimes outsourcing of small projects.
[PHONE_REMOVED]: HTML markup
-- WPG (Kharkiv, Ukraine)
Website layout (with pixel perfect, responsive, CSS and JS animations).
2016: Freelance
-- Kharkiv, Ukraine
HTML markup. PSD to HTML. WordPress plugins development.
EDUCATION
2012- 2017: O.M. Beketov National University of Urban Economy in Kharkiv.
Diploma in Engineering, Heat supply, gas supply and ventilation.",,
Candidate_002,Active Listening,0,0.0,0,"******************
WEB FRONTEND DEVELOPER
5 years of experience in frontend development
EXPERIENCE SUMMARY
Programming languages: JavaScript, TypeScript, PHP
Web: HTML, CSS, SASS, JavaScript, TypeScript, Pug/Jade, Haml, NodeJS, Gulp, Webpack
Frameworks: React, React Native, Angular
Libraries: jQuery, Redux, RxJS, Chart.js, Anime.js, TinyMCE, Material UI, Bootstrap, Tilwind and more..
Environments – IDE/tools: PhpStorm, VS Code, GitHub, Adobe Photoshop, Figma.
Databases: MySQL
System: Windows, Linux, MacOS
EXPERIENCE
2021-present:  Frontend developer (remote, part-time)
-- WPG (Nitzana, Israel)
Support and development of game sites for cryptocurrencies casino.
Development of a constructor and panel of social polls ""Lemur"". Improvement of functionality for entering other markets.
[PHONE_REMOVED]:  Frontend developer
-- WPG (Kharkiv , Ukraine)
Support and development of the functionality of a large network of auto parts stores.
Support and development of game sites for cryptocurrencies casino. Development of new games with CSS and JavaScript animations. For one of the games, I developed an additional server part on NodeJS using WebSocket.
Development of a constructor and panel of social polls ""Lemur"". Direct participation in the creation of a product, concept, implementation in terms of interaction of online panels (web, iOS, Android), constructors, offline applications for taking surveys without the Internet. Development of a online panel application for surveys of respondents for iOS / Android using React Native.
Sometimes outsourcing of small projects.
[PHONE_REMOVED]: HTML markup
-- WPG (Kharkiv, Ukraine)
Website layout (with pixel perfect, responsive, CSS and JS animations).
2016: Freelance
-- Kharkiv, Ukraine
HTML markup. PSD to HTML. WordPress plugins development.
EDUCATION
2012- 2017: O.M. Beketov National University of Urban Economy in Kharkiv.
Diploma in Engineering, Heat supply, gas supply and ventilation.",,
Candidate_002,Critical Thinking,1,1.0,3,"******************
WEB FRONTEND DEVELOPER
5 years of experience in frontend development
EXPERIENCE SUMMARY
Programming languages: JavaScript, TypeScript, PHP
Web: HTML, CSS, SASS, JavaScript, TypeScript, Pug/Jade, Haml, NodeJS, Gulp, Webpack
Frameworks: React, React Native, Angular
Libraries: jQuery, Redux, RxJS, Chart.js, Anime.js, TinyMCE, Material UI, Bootstrap, Tilwind and more..
Environments – IDE/tools: PhpStorm, VS Code, GitHub, Adobe Photoshop, Figma.
Databases: MySQL
System: Windows, Linux, MacOS
EXPERIENCE
2021-present:  Frontend developer (remote, part-time)
-- WPG (Nitzana, Israel)
Support and development of game sites for cryptocurrencies casino.
Development of a constructor and panel of social polls ""Lemur"". Improvement of functionality for entering other markets.
[PHONE_REMOVED]:  Frontend developer
-- WPG (Kharkiv , Ukraine)
Support and development of the functionality of a large network of auto parts stores.
Support and development of game sites for cryptocurrencies casino. Development of new games with CSS and JavaScript animations. For one of the games, I developed an additional server part on NodeJS using WebSocket.
Development of a constructor and panel of social polls ""Lemur"". Direct participation in the creation of a product, concept, implementation in terms of interaction of online panels (web, iOS, Android), constructors, offline applications for taking surveys without the Internet. Development of a online panel application for surveys of respondents for iOS / Android using React Native.
Sometimes outsourcing of small projects.
[PHONE_REMOVED]: HTML markup
-- WPG (Kharkiv, Ukraine)
Website layout (with pixel perfect, responsive, CSS and JS animations).
2016: Freelance
-- Kharkiv, Ukraine
HTML markup. PSD to HTML. WordPress plugins development.
EDUCATION
2012- 2017: O.M. Beketov National University of Urban Economy in Kharkiv.
Diploma in Engineering, Heat supply, gas supply and ventilation.",,
Candidate_002,Learning Strategies,1,1.0,2,"******************
WEB FRONTEND DEVELOPER
5 years of experience in frontend development
EXPERIENCE SUMMARY
Programming languages: JavaScript, TypeScript, PHP
Web: HTML, CSS, SASS, JavaScript, TypeScript, Pug/Jade, Haml, NodeJS, Gulp, Webpack
Frameworks: React, React Native, Angular
Libraries: jQuery, Redux, RxJS, Chart.js, Anime.js, TinyMCE, Material UI, Bootstrap, Tilwind and more..
Environments – IDE/tools: PhpStorm, VS Code, GitHub, Adobe Photoshop, Figma.
Databases: MySQL
System: Windows, Linux, MacOS
EXPERIENCE
2021-present:  Frontend developer (remote, part-time)
-- WPG (Nitzana, Israel)
Support and development of game sites for cryptocurrencies casino.
Development of a constructor and panel of social polls ""Lemur"". Improvement of functionality for entering other markets.
[PHONE_REMOVED]:  Frontend developer
-- WPG (Kharkiv , Ukraine)
Support and development of the functionality of a large network of auto parts stores.
Support and development of game sites for cryptocurrencies casino. Development of new games with CSS and JavaScript animations. For one of the games, I developed an additional server part on NodeJS using WebSocket.
Development of a constructor and panel of social polls ""Lemur"". Direct participation in the creation of a product, concept, implementation in terms of interaction of online panels (web, iOS, Android), constructors, offline applications for taking surveys without the Internet. Development of a online panel application for surveys of respondents for iOS / Android using React Native.
Sometimes outsourcing of small projects.
[PHONE_REMOVED]: HTML markup
-- WPG (Kharkiv, Ukraine)
Website layout (with pixel perfect, responsive, CSS and JS animations).
2016: Freelance
-- Kharkiv, Ukraine
HTML markup. PSD to HTML. WordPress plugins development.
EDUCATION
2012- 2017: O.M. Beketov National University of Urban Economy in Kharkiv.
Diploma in Engineering, Heat supply, gas supply and ventilation.",,
Candidate_002,Mathematics,0,0.0,0,"******************
WEB FRONTEND DEVELOPER
5 years of experience in frontend development
EXPERIENCE SUMMARY
Programming languages: JavaScript, TypeScript, PHP
Web: HTML, CSS, SASS, JavaScript, TypeScript, Pug/Jade, Haml, NodeJS, Gulp, Webpack
Frameworks: React, React Native, Angular
Libraries: jQuery, Redux, RxJS, Chart.js, Anime.js, TinyMCE, Material UI, Bootstrap, Tilwind and more..
Environments – IDE/tools: PhpStorm, VS Code, GitHub, Adobe Photoshop, Figma.
Databases: MySQL
System: Windows, Linux, MacOS
EXPERIENCE
2021-present:  Frontend developer (remote, part-time)
-- WPG (Nitzana, Israel)
Support and development of game sites for cryptocurrencies casino.
Development of a constructor and panel of social polls ""Lemur"". Improvement of functionality for entering other markets.
[PHONE_REMOVED]:  Frontend developer
-- WPG (Kharkiv , Ukraine)
Support and development of the functionality of a large network of auto parts stores.
Support and development of game sites for cryptocurrencies casino. Development of new games with CSS and JavaScript animations. For one of the games, I developed an additional server part on NodeJS using WebSocket.
Development of a constructor and panel of social polls ""Lemur"". Direct participation in the creation of a product, concept, implementation in terms of interaction of online panels (web, iOS, Android), constructors, offline applications for taking surveys without the Internet. Development of a online panel application for surveys of respondents for iOS / Android using React Native.
Sometimes outsourcing of small projects.
[PHONE_REMOVED]: HTML markup
-- WPG (Kharkiv, Ukraine)
Website layout (with pixel perfect, responsive, CSS and JS animations).
2016: Freelance
-- Kharkiv, Ukraine
HTML markup. PSD to HTML. WordPress plugins development.
EDUCATION
2012- 2017: O.M. Beketov National University of Urban Economy in Kharkiv.
Diploma in Engineering, Heat supply, gas supply and ventilation.",,
Candidate_002,Monitoring,0,0.0,0,"******************
WEB FRONTEND DEVELOPER
5 years of experience in frontend development
EXPERIENCE SUMMARY
Programming languages: JavaScript, TypeScript, PHP
Web: HTML, CSS, SASS, JavaScript, TypeScript, Pug/Jade, Haml, NodeJS, Gulp, Webpack
Frameworks: React, React Native, Angular
Libraries: jQuery, Redux, RxJS, Chart.js, Anime.js, TinyMCE, Material UI, Bootstrap, Tilwind and more..
Environments – IDE/tools: PhpStorm, VS Code, GitHub, Adobe Photoshop, Figma.
Databases: MySQL
System: Windows, Linux, MacOS
EXPERIENCE
2021-present:  Frontend developer (remote, part-time)
-- WPG (Nitzana, Israel)
Support and development of game sites for cryptocurrencies casino.
Development of a constructor and panel of social polls ""Lemur"". Improvement of functionality for entering other markets.
[PHONE_REMOVED]:  Frontend developer
-- WPG (Kharkiv , Ukraine)
Support and development of the functionality of a large network of auto parts stores.
Support and development of game sites for cryptocurrencies casino. Development of new games with CSS and JavaScript animations. For one of the games, I developed an additional server part on NodeJS using WebSocket.
Development of a constructor and panel of social polls ""Lemur"". Direct participation in the creation of a product, concept, implementation in terms of interaction of online panels (web, iOS, Android), constructors, offline applications for taking surveys without the Internet. Development of a online panel application for surveys of respondents for iOS / Android using React Native.
Sometimes outsourcing of small projects.
[PHONE_REMOVED]: HTML markup
-- WPG (Kharkiv, Ukraine)
Website layout (with pixel perfect, responsive, CSS and JS animations).
2016: Freelance
-- Kharkiv, Ukraine
HTML markup. PSD to HTML. WordPress plugins development.
EDUCATION
2012- 2017: O.M. Beketov National University of Urban Economy in Kharkiv.
Diploma in Engineering, Heat supply, gas supply and ventilation.",,
Candidate_002,Reading Comprehension,1,1.0,3,"******************
WEB FRONTEND DEVELOPER
5 years of experience in frontend development
EXPERIENCE SUMMARY
Programming languages: JavaScript, TypeScript, PHP
Web: HTML, CSS, SASS, JavaScript, TypeScript, Pug/Jade, Haml, NodeJS, Gulp, Webpack
Frameworks: React, React Native, Angular
Libraries: jQuery, Redux, RxJS, Chart.js, Anime.js, TinyMCE, Material UI, Bootstrap, Tilwind and more..
Environments – IDE/tools: PhpStorm, VS Code, GitHub, Adobe Photoshop, Figma.
Databases: MySQL
System: Windows, Linux, MacOS
EXPERIENCE
2021-present:  Frontend developer (remote, part-time)
-- WPG (Nitzana, Israel)
Support and development of game sites for cryptocurrencies casino.
Development of a constructor and panel of social polls ""Lemur"". Improvement of functionality for entering other markets.
[PHONE_REMOVED]:  Frontend developer
-- WPG (Kharkiv , Ukraine)
Support and development of the functionality of a large network of auto parts stores.
Support and development of game sites for cryptocurrencies casino. Development of new games with CSS and JavaScript animations. For one of the games, I developed an additional server part on NodeJS using WebSocket.
Development of a constructor and panel of social polls ""Lemur"". Direct participation in the creation of a product, concept, implementation in terms of interaction of online panels (web, iOS, Android), constructors, offline applications for taking surveys without the Internet. Development of a online panel application for surveys of respondents for iOS / Android using React Native.
Sometimes outsourcing of small projects.
[PHONE_REMOVED]: HTML markup
-- WPG (Kharkiv, Ukraine)
Website layout (with pixel perfect, responsive, CSS and JS animations).
2016: Freelance
-- Kharkiv, Ukraine
HTML markup. PSD to HTML. WordPress plugins development.
EDUCATION
2012- 2017: O.M. Beketov National University of Urban Economy in Kharkiv.
Diploma in Engineering, Heat supply, gas supply and ventilation.",,
Candidate_002,Science,0,0.0,0,"******************
WEB FRONTEND DEVELOPER
5 years of experience in frontend development
EXPERIENCE SUMMARY
Programming languages: JavaScript, TypeScript, PHP
Web: HTML, CSS, SASS, JavaScript, TypeScript, Pug/Jade, Haml, NodeJS, Gulp, Webpack
Frameworks: React, React Native, Angular
Libraries: jQuery, Redux, RxJS, Chart.js, Anime.js, TinyMCE, Material UI, Bootstrap, Tilwind and more..
Environments – IDE/tools: PhpStorm, VS Code, GitHub, Adobe Photoshop, Figma.
Databases: MySQL
System: Windows, Linux, MacOS
EXPERIENCE
2021-present:  Frontend developer (remote, part-time)
-- WPG (Nitzana, Israel)
Support and development of game sites for cryptocurrencies casino.
Development of a constructor and panel of social polls ""Lemur"". Improvement of functionality for entering other markets.
[PHONE_REMOVED]:  Frontend developer
-- WPG (Kharkiv , Ukraine)
Support and development of the functionality of a large network of auto parts stores.
Support and development of game sites for cryptocurrencies casino. Development of new games with CSS and JavaScript animations. For one of the games, I developed an additional server part on NodeJS using WebSocket.
Development of a constructor and panel of social polls ""Lemur"". Direct participation in the creation of a product, concept, implementation in terms of interaction of online panels (web, iOS, Android), constructors, offline applications for taking surveys without the Internet. Development of a online panel application for surveys of respondents for iOS / Android using React Native.
Sometimes outsourcing of small projects.
[PHONE_REMOVED]: HTML markup
-- WPG (Kharkiv, Ukraine)
Website layout (with pixel perfect, responsive, CSS and JS animations).
2016: Freelance
-- Kharkiv, Ukraine
HTML markup. PSD to HTML. WordPress plugins development.
EDUCATION
2012- 2017: O.M. Beketov National University of Urban Economy in Kharkiv.
Diploma in Engineering, Heat supply, gas supply and ventilation.",,
Candidate_002,Speaking,0,0.0,0,"******************
WEB FRONTEND DEVELOPER
5 years of experience in frontend development
EXPERIENCE SUMMARY
Programming languages: JavaScript, TypeScript, PHP
Web: HTML, CSS, SASS, JavaScript, TypeScript, Pug/Jade, Haml, NodeJS, Gulp, Webpack
Frameworks: React, React Native, Angular
Libraries: jQuery, Redux, RxJS, Chart.js, Anime.js, TinyMCE, Material UI, Bootstrap, Tilwind and more..
Environments – IDE/tools: PhpStorm, VS Code, GitHub, Adobe Photoshop, Figma.
Databases: MySQL
System: Windows, Linux, MacOS
EXPERIENCE
2021-present:  Frontend developer (remote, part-time)
-- WPG (Nitzana, Israel)
Support and development of game sites for cryptocurrencies casino.
Development of a constructor and panel of social polls ""Lemur"". Improvement of functionality for entering other markets.
[PHONE_REMOVED]:  Frontend developer
-- WPG (Kharkiv , Ukraine)
Support and development of the functionality of a large network of auto parts stores.
Support and development of game sites for cryptocurrencies casino. Development of new games with CSS and JavaScript animations. For one of the games, I developed an additional server part on NodeJS using WebSocket.
Development of a constructor and panel of social polls ""Lemur"". Direct participation in the creation of a product, concept, implementation in terms of interaction of online panels (web, iOS, Android), constructors, offline applications for taking surveys without the Internet. Development of a online panel application for surveys of respondents for iOS / Android using React Native.
Sometimes outsourcing of small projects.
[PHONE_REMOVED]: HTML markup
-- WPG (Kharkiv, Ukraine)
Website layout (with pixel perfect, responsive, CSS and JS animations).
2016: Freelance
-- Kharkiv, Ukraine
HTML markup. PSD to HTML. WordPress plugins development.
EDUCATION
2012- 2017: O.M. Beketov National University of Urban Economy in Kharkiv.
Diploma in Engineering, Heat supply, gas supply and ventilation.",,
Candidate_002,Writing,1,1.0,1,"******************
WEB FRONTEND DEVELOPER
5 years of experience in frontend development
EXPERIENCE SUMMARY
Programming languages: JavaScript, TypeScript, PHP
Web: HTML, CSS, SASS, JavaScript, TypeScript, Pug/Jade, Haml, NodeJS, Gulp, Webpack
Frameworks: React, React Native, Angular
Libraries: jQuery, Redux, RxJS, Chart.js, Anime.js, TinyMCE, Material UI, Bootstrap, Tilwind and more..
Environments – IDE/tools: PhpStorm, VS Code, GitHub, Adobe Photoshop, Figma.
Databases: MySQL
System: Windows, Linux, MacOS
EXPERIENCE
2021-present:  Frontend developer (remote, part-time)
-- WPG (Nitzana, Israel)
Support and development of game sites for cryptocurrencies casino.
Development of a constructor and panel of social polls ""Lemur"". Improvement of functionality for entering other markets.
[PHONE_REMOVED]:  Frontend developer
-- WPG (Kharkiv , Ukraine)
Support and development of the functionality of a large network of auto parts stores.
Support and development of game sites for cryptocurrencies casino. Development of new games with CSS and JavaScript animations. For one of the games, I developed an additional server part on NodeJS using WebSocket.
Development of a constructor and panel of social polls ""Lemur"". Direct participation in the creation of a product, concept, implementation in terms of interaction of online panels (web, iOS, Android), constructors, offline applications for taking surveys without the Internet. Development of a online panel application for surveys of respondents for iOS / Android using React Native.
Sometimes outsourcing of small projects.
[PHONE_REMOVED]: HTML markup
-- WPG (Kharkiv, Ukraine)
Website layout (with pixel perfect, responsive, CSS and JS animations).
2016: Freelance
-- Kharkiv, Ukraine
HTML markup. PSD to HTML. WordPress plugins development.
EDUCATION
2012- 2017: O.M. Beketov National University of Urban Economy in Kharkiv.
Diploma in Engineering, Heat supply, gas supply and ventilation.",,
Candidate_003,Active Learning,1,1.0,5,"********************
Experience in C, C++ and C# programming
Working knowledge of Agile, Jira and Git
Basic knowledge of Java
Skilled in Windows, AIX and Linux system administration.
Common knowledge of TCP/IP protocol and SSL
Good understanding of all stages of software development process including debugging and code analysis to troubleshoot and fix software bugs, advising software support team
High understanding of design and working process of operating system, experience in system programming
Working knowledge of UNIX shell scripting
Experienced in developing user interfaces
Skilled in understanding software security concepts and application compliance with security standards like
Good experience in cross-platform application development
Higher education in computer science, master degree in computer science (neural networks).
Motivation, potential and great desire to work well and get knowledge.
SKILLS SUMMARY
EDUCATION and TRAINING
Certificate  “DB2 9 Fundamentals” in June 2014
English Pre-advanced (IBA certificate, 2015)
A bachelor’s degree in computer science, “Computer systems and networks” faculty, Belarusian State University of Informatics and Radio-electronics, Minsk (2013)
A master degree in computer science, Belarusian State University of Informatics and Radio-electronics, Minsk (2016)
Education course D8L89 IBM Lotus Domino 8.5 System Administration at the Institute of IT & Business Administration (2016)
Certificate “Red Hat System Administration” in November 2016
Certificate “Rocket MV Certification exam - U2 Family Application Development” in June 2017
Education course Java Basics at the Institute of IT & Business Administration  in June 2020",,
