candidate_id,selected_occupation,skill,importance,level,candidate_evidence,skill_gap_priority,demand_percentage,prescriptive_priority_score,prescriptive_priority_percentage,skill_priority_rank,cip_program_count,cip_pathway_available,cip_status,education_action,priority_level,demand_level,prescriptive_action
Candidate_055,Administrative Assistant,Mathematics,2.0,1.62,0.0,0.362,43.85,0.393,39.26,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Bookkeeper,Active Listening,3.25,3.75,0.0,0.7,29.92,0.54,53.97,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Active Listening as a medium-priority skill gap (53.97%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Bookkeeper,Mathematics,3.38,3.38,0.0,0.6759999999999999,29.92,0.525,52.53,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Mathematics as a medium-priority skill gap (52.53%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Bookkeeper,Speaking,3.12,3.12,0.0,0.624,29.92,0.494,49.41,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Speaking as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Continuing Care Assistant,Active Listening,3.62,3.0,0.0,0.6619999999999999,43.96,0.573,57.3,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Active Listening as a medium-priority skill gap (57.30%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Continuing Care Assistant,Speaking,3.12,3.0,0.0,0.612,43.96,0.543,54.3,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Speaking as a medium-priority skill gap (54.30%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Continuing Care Assistant,Mathematics,2.12,1.88,0.0,0.4,43.96,0.416,41.58,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Delivery Driver,Active Listening,3.12,2.88,0.0,0.6,37.05,0.508,50.82,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Active Listening as a medium-priority skill gap (50.82%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Delivery Driver,Speaking,3.12,2.88,0.0,0.6,37.05,0.508,50.82,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Speaking as a medium-priority skill gap (50.82%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Delivery Driver,Mathematics,2.25,2.12,0.0,0.43700000000000006,37.05,0.41,41.04,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,"Driver, Truck",Active Listening,2.88,3.0,0.0,0.588,88.8,0.708,70.8,1,1,True,CIP pathway available,Review mapped CIP education pathways,High,High,Prioritize developing Active Listening. The skill gap has high prescriptive priority (70.80%) and the occupation has high Canadian labour demand (88.80%). Review mapped CIP education pathways for this occupation.
Candidate_055,"Driver, Truck",Speaking,3.0,2.88,0.0,0.588,88.8,0.708,70.8,1,1,True,CIP pathway available,Review mapped CIP education pathways,High,High,Prioritize developing Speaking. The skill gap has high prescriptive priority (70.80%) and the occupation has high Canadian labour demand (88.80%). Review mapped CIP education pathways for this occupation.
Candidate_055,"Driver, Truck",Mathematics,2.0,1.88,0.0,0.388,88.8,0.588,58.8,2,1,True,CIP pathway available,Review mapped CIP education pathways,Medium,High,Consider developing Mathematics because the target occupation shows high Canadian labour demand (88.80%). Review mapped CIP education pathways for this occupation.
Candidate_055,Food Service Supervisor,Speaking,3.88,4.0,0.0,0.788,68.33,0.746,74.61,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,Moderate,Prioritize developing Speaking. The skill gap has high prescriptive priority (74.61%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Food Service Supervisor,Active Listening,3.75,3.0,0.0,0.675,68.33,0.678,67.83,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Active Listening as a medium-priority skill gap (67.83%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Food Service Supervisor,Mathematics,3.0,3.0,0.0,0.6,68.33,0.633,63.33,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (63.33%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Information Technology (IT) Analyst,Active Listening,4.0,4.12,0.0,0.812,26.64,0.594,59.38,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Active Listening as a medium-priority skill gap (59.38%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Information Technology (IT) Analyst,Speaking,4.0,4.0,0.0,0.8,26.64,0.587,58.66,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Speaking as a medium-priority skill gap (58.66%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Information Technology (IT) Analyst,Mathematics,3.0,3.38,0.0,0.6379999999999999,26.64,0.489,48.94,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Inside Sales Representative,Active Listening,3.75,3.75,0.0,0.75,86.44,0.796,79.58,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,High,Prioritize developing Active Listening. The skill gap has high prescriptive priority (79.58%) and the occupation has high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Inside Sales Representative,Speaking,3.75,3.12,0.0,0.687,86.44,0.758,75.8,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,High,Prioritize developing Speaking. The skill gap has high prescriptive priority (75.80%) and the occupation has high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Inside Sales Representative,Mathematics,2.62,2.0,0.0,0.462,86.44,0.623,62.3,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,High,Consider developing Mathematics because the target occupation shows high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Licensed Practical Nurse (L.P.N.),Active Listening,3.88,4.0,0.0,0.788,30.39,0.594,59.44,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Active Listening as a medium-priority skill gap (59.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Licensed Practical Nurse (L.P.N.),Speaking,3.88,4.0,0.0,0.788,30.39,0.594,59.44,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Speaking as a medium-priority skill gap (59.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Licensed Practical Nurse (L.P.N.),Mathematics,2.88,2.88,0.0,0.576,30.39,0.467,46.72,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Office Administrator,Active Listening,4.0,4.0,0.0,0.8,52.86,0.691,69.14,1,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Active Listening as a medium-priority skill gap (69.14%). Review mapped CIP education pathways for this occupation.
Candidate_055,Office Administrator,Speaking,4.0,4.0,0.0,0.8,52.86,0.691,69.14,1,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Speaking as a medium-priority skill gap (69.14%). Review mapped CIP education pathways for this occupation.
Candidate_055,Office Administrator,Mathematics,2.75,2.75,0.0,0.55,52.86,0.541,54.14,2,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (54.14%). Review mapped CIP education pathways for this occupation.
Candidate_055,Office Manager,Speaking,4.0,4.0,0.0,0.8,52.86,0.691,69.14,1,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Speaking as a medium-priority skill gap (69.14%). Review mapped CIP education pathways for this occupation.
Candidate_055,Office Manager,Active Listening,4.0,3.88,0.0,0.788,52.86,0.684,68.42,2,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Active Listening as a medium-priority skill gap (68.42%). Review mapped CIP education pathways for this occupation.
Candidate_055,Office Manager,Mathematics,2.75,2.75,0.0,0.55,52.86,0.541,54.14,3,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (54.14%). Review mapped CIP education pathways for this occupation.
Candidate_055,Restaurant Manager,Speaking,3.88,4.0,0.0,0.788,58.65,0.707,70.74,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,Moderate,Prioritize developing Speaking. The skill gap has high prescriptive priority (70.74%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Restaurant Manager,Active Listening,3.88,3.5,0.0,0.738,58.65,0.677,67.74,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Active Listening as a medium-priority skill gap (67.74%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Restaurant Manager,Mathematics,2.88,2.88,0.0,0.576,58.65,0.58,58.02,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (58.02%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Retail Sales Associate,Active Listening,3.75,3.75,0.0,0.75,86.44,0.796,79.58,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,High,Prioritize developing Active Listening. The skill gap has high prescriptive priority (79.58%) and the occupation has high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Retail Sales Associate,Speaking,3.75,3.12,0.0,0.687,86.44,0.758,75.8,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,High,Prioritize developing Speaking. The skill gap has high prescriptive priority (75.80%) and the occupation has high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Retail Sales Associate,Mathematics,2.62,2.0,0.0,0.462,86.44,0.623,62.3,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,High,Consider developing Mathematics because the target occupation shows high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_055,Secondary School Teacher,Speaking,4.0,4.12,0.0,0.812,36.36,0.633,63.26,1,92,True,CIP pathway available,Review mapped CIP education pathways,Medium,Lower,Consider developing Speaking as a medium-priority skill gap (63.26%). Review mapped CIP education pathways for this occupation.
Candidate_055,Secondary School Teacher,Active Listening,4.0,4.0,0.0,0.8,36.36,0.625,62.54,2,92,True,CIP pathway available,Review mapped CIP education pathways,Medium,Lower,Consider developing Active Listening as a medium-priority skill gap (62.54%). Review mapped CIP education pathways for this occupation.
Candidate_055,Secondary School Teacher,Mathematics,2.75,3.0,0.0,0.575,36.36,0.49,49.04,3,92,True,CIP pathway available,Review mapped CIP education pathways,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_055,Software Developer,Active Listening,3.38,3.88,0.0,0.726,22.91,0.527,52.72,1,20,True,CIP pathway available,Review mapped CIP education pathways,Medium,Lower,Consider developing Active Listening as a medium-priority skill gap (52.72%). Review mapped CIP education pathways for this occupation.
Candidate_055,Software Developer,Speaking,3.12,3.62,0.0,0.6739999999999999,22.91,0.496,49.6,2,20,True,CIP pathway available,Review mapped CIP education pathways,Lower,Lower,Consider developing Speaking as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_055,Software Developer,Mathematics,2.75,3.25,0.0,0.6000000000000001,22.91,0.452,45.16,3,20,True,CIP pathway available,Review mapped CIP education pathways,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_056,Administrative Assistant,Mathematics,2.0,1.62,0.0,0.362,43.85,0.393,39.26,1,2,True,CIP pathway available,Review mapped CIP education pathways,Lower,Moderate,Consider developing Mathematics as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_056,Administrative Assistant,Science,1.0,0.0,0.0,0.1,43.85,0.235,23.54,2,2,True,CIP pathway available,Review mapped CIP education pathways,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_056,Bookkeeper,Mathematics,3.38,3.38,0.0,0.6759999999999999,29.92,0.525,52.53,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Mathematics as a medium-priority skill gap (52.53%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Bookkeeper,Science,1.12,0.12,0.0,0.12400000000000001,29.92,0.194,19.41,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Continuing Care Assistant,Mathematics,2.12,1.88,0.0,0.4,43.96,0.416,41.58,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Continuing Care Assistant,Science,1.75,0.88,0.0,0.263,43.96,0.334,33.36,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Delivery Driver,Mathematics,2.25,2.12,0.0,0.43700000000000006,37.05,0.41,41.04,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Delivery Driver,Science,1.12,0.12,0.0,0.12400000000000001,37.05,0.223,22.26,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,"Driver, Truck",Mathematics,2.0,1.88,0.0,0.388,88.8,0.588,58.8,1,1,True,CIP pathway available,Review mapped CIP education pathways,Medium,High,Consider developing Mathematics because the target occupation shows high Canadian labour demand (88.80%). Review mapped CIP education pathways for this occupation.
Candidate_056,"Driver, Truck",Science,1.0,0.0,0.0,0.1,88.8,0.415,41.52,2,1,True,CIP pathway available,Review mapped CIP education pathways,Lower,High,Consider developing Science because the target occupation shows high Canadian labour demand (88.80%). Review mapped CIP education pathways for this occupation.
Candidate_056,Food Service Supervisor,Mathematics,3.0,3.0,0.0,0.6,68.33,0.633,63.33,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (63.33%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Food Service Supervisor,Science,1.0,0.0,0.0,0.1,68.33,0.333,33.33,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Information Technology (IT) Analyst,Mathematics,3.0,3.38,0.0,0.6379999999999999,26.64,0.489,48.94,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Information Technology (IT) Analyst,Science,2.75,3.12,0.0,0.587,26.64,0.459,45.88,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Inside Sales Representative,Mathematics,2.62,2.0,0.0,0.462,86.44,0.623,62.3,1,0,False,No CIP pathway in crosswalk,Investigate education/training pathways separately,Medium,High,Consider developing Mathematics because the target occupation shows high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Inside Sales Representative,Science,1.0,0.0,0.0,0.1,86.44,0.406,40.58,2,0,False,No CIP pathway in crosswalk,Investigate education/training pathways separately,Lower,High,Consider developing Science because the target occupation shows high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Licensed Practical Nurse (L.P.N.),Mathematics,2.88,2.88,0.0,0.576,30.39,0.467,46.72,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Licensed Practical Nurse (L.P.N.),Science,2.62,2.62,0.0,0.524,30.39,0.436,43.6,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Office Administrator,Mathematics,2.75,2.75,0.0,0.55,52.86,0.541,54.14,1,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (54.14%). Review mapped CIP education pathways for this occupation.
Candidate_056,Office Administrator,Science,1.38,0.38,0.0,0.176,52.86,0.317,31.7,2,13,True,CIP pathway available,Review mapped CIP education pathways,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_056,Office Manager,Mathematics,2.75,2.75,0.0,0.55,52.86,0.541,54.14,1,13,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (54.14%). Review mapped CIP education pathways for this occupation.
Candidate_056,Office Manager,Science,1.0,0.0,0.0,0.1,52.86,0.271,27.14,2,13,True,CIP pathway available,Review mapped CIP education pathways,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_056,Restaurant Manager,Mathematics,2.88,2.88,0.0,0.576,58.65,0.58,58.02,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Mathematics as a medium-priority skill gap (58.02%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Restaurant Manager,Science,1.62,0.62,0.0,0.224,58.65,0.369,36.9,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Retail Sales Associate,Mathematics,2.62,2.0,0.0,0.462,86.44,0.623,62.3,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,High,Consider developing Mathematics because the target occupation shows high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Retail Sales Associate,Science,1.0,0.0,0.0,0.1,86.44,0.406,40.58,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,High,Consider developing Science because the target occupation shows high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Secondary School Teacher,Mathematics,2.75,3.0,0.0,0.575,36.36,0.49,49.04,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Secondary School Teacher,Science,2.0,1.88,0.0,0.388,36.36,0.378,37.82,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Software Developer,Mathematics,2.75,3.25,0.0,0.6000000000000001,22.91,0.452,45.16,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_056,Software Developer,Science,2.12,1.88,0.0,0.4,22.91,0.332,33.16,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,Administrative Assistant,Monitoring,3.12,3.25,0.0,0.637,43.85,0.558,55.76,1,2,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Monitoring as a medium-priority skill gap (55.76%). Review mapped CIP education pathways for this occupation.
Candidate_057,Bookkeeper,Monitoring,3.0,2.88,0.0,0.588,29.92,0.472,47.25,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Monitoring as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,Continuing Care Assistant,Monitoring,3.25,3.0,0.0,0.625,43.96,0.551,55.08,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Monitoring as a medium-priority skill gap (55.08%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,Delivery Driver,Monitoring,3.12,2.75,0.0,0.587,37.05,0.5,50.04,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Monitoring as a medium-priority skill gap (50.04%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,"Driver, Truck",Monitoring,3.12,3.0,0.0,0.612,88.8,0.722,72.24,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,High,Prioritize developing Monitoring. The skill gap has high prescriptive priority (72.24%) and the occupation has high Canadian labour demand (88.80%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,Food Service Supervisor,Monitoring,3.88,4.0,0.0,0.788,68.33,0.746,74.61,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,Moderate,Prioritize developing Monitoring. The skill gap has high prescriptive priority (74.61%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,Information Technology (IT) Analyst,Monitoring,3.62,4.0,0.0,0.762,26.64,0.564,56.38,1,22,True,CIP pathway available,Review mapped CIP education pathways,Medium,Lower,Consider developing Monitoring as a medium-priority skill gap (56.38%). Review mapped CIP education pathways for this occupation.
Candidate_057,Inside Sales Representative,Monitoring,3.0,3.12,0.0,0.612,86.44,0.713,71.3,1,0,False,No CIP pathway in crosswalk,Investigate education/training pathways separately,High,High,Prioritize developing Monitoring. The skill gap has high prescriptive priority (71.30%) and the occupation has high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,Licensed Practical Nurse (L.P.N.),Monitoring,3.88,4.0,0.0,0.788,30.39,0.594,59.44,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Monitoring as a medium-priority skill gap (59.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,Office Administrator,Monitoring,4.0,4.0,0.0,0.8,52.86,0.691,69.14,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Monitoring as a medium-priority skill gap (69.14%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,Office Manager,Monitoring,4.0,4.0,0.0,0.8,52.86,0.691,69.14,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Monitoring as a medium-priority skill gap (69.14%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,Restaurant Manager,Monitoring,3.88,3.88,0.0,0.776,58.65,0.7,70.02,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,High,Moderate,Prioritize developing Monitoring. The skill gap has high prescriptive priority (70.02%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,Retail Sales Associate,Monitoring,3.0,3.12,0.0,0.612,86.44,0.713,71.3,1,0,False,No CIP pathway in crosswalk,Investigate education/training pathways separately,High,High,Prioritize developing Monitoring. The skill gap has high prescriptive priority (71.30%) and the occupation has high Canadian labour demand (86.44%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,Secondary School Teacher,Monitoring,3.88,4.0,0.0,0.788,36.36,0.618,61.82,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Monitoring as a medium-priority skill gap (61.82%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_057,Software Developer,Monitoring,3.0,3.5,0.0,0.6499999999999999,22.91,0.482,48.16,1,20,True,CIP pathway available,Review mapped CIP education pathways,Lower,Lower,Consider developing Monitoring as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_058,Administrative Assistant,Monitoring,3.12,3.25,0.0,0.637,43.85,0.558,55.76,1,2,True,CIP pathway available,Review mapped CIP education pathways,Medium,Moderate,Consider developing Monitoring as a medium-priority skill gap (55.76%). Review mapped CIP education pathways for this occupation.
Candidate_058,Administrative Assistant,Mathematics,2.0,1.62,0.0,0.362,43.85,0.393,39.26,2,2,True,CIP pathway available,Review mapped CIP education pathways,Lower,Moderate,Consider developing Mathematics as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_058,Administrative Assistant,Science,1.0,0.0,0.0,0.1,43.85,0.235,23.54,3,2,True,CIP pathway available,Review mapped CIP education pathways,Lower,Moderate,Consider developing Science as an additional skill for the target occupation. Review mapped CIP education pathways for this occupation.
Candidate_058,Bookkeeper,Mathematics,3.38,3.38,0.0,0.6759999999999999,29.92,0.525,52.53,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Lower,Consider developing Mathematics as a medium-priority skill gap (52.53%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Bookkeeper,Monitoring,3.0,2.88,0.0,0.588,29.92,0.472,47.25,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Monitoring as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Bookkeeper,Science,1.12,0.12,0.0,0.12400000000000001,29.92,0.194,19.41,3,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Lower,Consider developing Science as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Continuing Care Assistant,Monitoring,3.25,3.0,0.0,0.625,43.96,0.551,55.08,1,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Medium,Moderate,Consider developing Monitoring as a medium-priority skill gap (55.08%). Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
Candidate_058,Continuing Care Assistant,Mathematics,2.12,1.88,0.0,0.4,43.96,0.416,41.58,2,0,False,No mapped CIP pathway available,Investigate education/training pathways separately,Lower,Moderate,Consider developing Mathematics as an additional skill for the target occupation. Investigate relevant education or training pathways separately because no mapped CIP pathway is available.
